name,value,year,lastValue,rank
Saudi Arabia Fertilizers Co.,107.077903,2011,107.077903,0
Sahara Petrochemical Co.,18.257943,2011,18.257943,0
Saudi Arabia Refineries Co.,45.555645,2011,45.555645,0
Saudi Advanced Industries Co.,12.22887,2011,12.22887,0
Saudi Industrial Development Co.,12.950201,2011,12.950201,0
Saudi Chemical Company,42.658467,2011,42.658467,0
Savola Group,27.09133,2011,27.09133,0
Saudi Industrial Investment Group,21.388709,2011,21.388709,0
Yanbu National Petrochemical Co.,46.477016,2011,46.477016,0
Saudi Industrial Services Co.,11.098629,2011,11.098629,0
Zamil Industrial Investment Co.,30.388306,2011,30.388306,0
AlBaha Investment & Development Co.,24.535282,2011,24.535282,0
Arriyadh Development Co.,11.841491,2011,11.841491,0
"Aseer Trading, Tourism & Manufacturing Co",13.33387,2011,13.33387,0
Dur Hospitality Company,19.426209,2011,19.426209,0
Fitaihi Holding Group,10.93375,2011,10.93375,0
Jarir Marketing Co.,56.300524,2011,56.300524,0
Makkah Construction and Development Co.,31.512903,2011,31.512903,0
BATIC Investment and Logistics Co.,10.624354,2011,10.624354,0
Saudi Real Estate Co.,11.806209,2011,11.806209,0
Saudi Public Transport Co.,7.553427,2011,7.553427,0
Saudi Automotive Services Co.,9.947862,2011,9.947862,0
Saudi Industrial Export Co.,54.700403,2011,54.700403,0
Anaam International Holding Group Co.,30.124274,2011,30.124274,0
Tourism Enterprise Co.,23.730241,2011,23.730241,0
The National Shipping Company of Saudi Arabia,13.630241,2011,13.630241,0
Taiba Holding Co.,16.821774,2011,16.821774,0
National Agriculture Marketing Co.,21.293346,2011,21.293346,0
Tihama Advertising & Public Relations Co.,86.189112,2011,86.189112,0
Aldrees Petroleum & Transport Services Co.,18.25762,2011,18.25762,0
Saudi Research and Marketing Group,17.676008,2011,17.676008,0
Saudi International Petrochemical Co.,20.558467,2011,20.558467,0
Saudi Kayan Petrochemical Company,17.854233,2011,17.854233,0
Methanol Chemicals Company,13.065927,2011,13.065927,0
Rabigh Refining and Petrochemical Company,24.229435,2011,24.229435,0
Saudi Paper Manufacturing Co.,50.416411,2011,50.416411,0
Alinma Bank,9.756048,2011,9.756048,0
Salama Cooperative Insurance Co.,19.353346,2011,19.353346,0
United Cooperative Assurance Co.,18.871975,2011,18.871975,0
Emaar The Economic City,6.867137,2011,6.867137,0
Red Sea International Company,24.226854,2011,24.226854,0
Saudi Arabian Mining Company,25.426008,2011,25.426008,0
Hail Cement Co.,13.956,2011,13.956,0
United International Transportation Company Ltd.,12.067943,2011,12.067943,0
United Wire Factories Company,27.648809,2011,27.648809,0
Kingdom Holding Company,8.212298,2011,8.212298,0
Knowledge Economic City,7.980846,2011,7.980846,0
 Al Alamiya Cooperative Insurance Company,16.596733,2011,16.596733,0
Al Rajhi Company for Cooperative Insurance,25.070403,2011,25.070403,0
Allied Cooperative Insurance Group,18.103024,2011,18.103024,0
Bupa Arabia for Cooperative Insurance ,6.58137,2011,6.58137,0
Arabian Shield Cooperative Insurance Company,13.126854,2011,13.126854,0
Al Jouf Cement Company,12.518588,2011,12.518588,0
BURUJ Cooperative Insurance Company,23.189032,2011,23.189032,0
Al-Babtain Power & Telecommunication Co.,26.14637,2011,26.14637,0
Abdullah Al Othaim Markets Company,23.47129,2011,23.47129,0
AlAbdullatif Industrial Investment Co.,26.07379,2011,26.07379,0
Middle East Specialized Cables Co.,20.803669,2011,20.803669,0
Fawaz Abdulaziz Alhokair Company.,16.34129,2011,16.34129,0
Halwani Bros,37.214516,2011,37.214516,0
Dar Al-Arkan Real Estate Development Company,7.869959,2011,7.869959,0
Jabal Omar Development Company,13.071048,2011,13.071048,0
National Petrochemical Co.,21.96129,2011,21.96129,0
Al Sagr Cooperative Insurance Co.,10.379112,2011,10.379112,0
Mohammad Al Mojil Group Company,20.515322,2011,20.515322,0
Basic Chemical Industries Co.,25.995161,2011,25.995161,0
Solidarity Saudi Takaful Co.,39.834919,2011,39.834919,0
Malath Cooperative Insurance Company,25.429435,2011,25.429435,0
Saudi Printing and Packaging Company,13.158064,2011,13.158064,0
Advanced Petrochemical Co.,21.359959,2011,21.359959,0
Al-Etihad Cooperative Insurance Co.,19.978991,2011,19.978991,0
Sanad Cooperative Insurance Company,17.918145,2011,17.918145,0
Allianz Saudi Fransi Cooperative Insurance Company,22.289919,2011,22.289919,0
Walaa Cooperative Insurance Company,12.181975,2011,12.181975,0
The Mediterranean and Gulf Insurance and Reinsurance Co.,43.178669,2011,43.178669,0
Al Ahlia for Cooperative Insurance Co.,27.307016,2011,27.307016,0
Saudi Indian Company for Cooperative Insurance,33.224758,2011,33.224758,0
SABB Takaful ,19.718145,2011,19.718145,0
Saudi Arabian Cooperative Insurance Company,14.421653,2011,14.421653,0
Saudi Vitrified Clay Pipes Co.,57.605443,2011,57.605443,0
Gulf Union Cooperative Insurance Company,24.88004,2011,24.88004,0
Mobile Telecommunications Company Saudi Arabia ,24.510483,2011,24.510483,0
Al Sorayai Trading And Industrial Group Company,30.79629,2011,30.79629,0
Astra Industrial Group,31.691088,2011,31.691088,0
Al Khaleej Training and Education Company,16.249233,2011,16.249233,0
Herfy Food Services Co.,35.24004,2011,35.24004,0
Saudi Re for Cooperative Reinsurance Co.,11.369959,2011,11.369959,0
Arabia Insurance Cooperative Company,25.128024,2011,25.128024,0
AXA Cooperative Insurance Co.,20.69883,2011,20.69883,0
Etihad Atheeb Telecommunication  Company,51.690196,2011,51.690196,0
ALAHLI TAKAFUL COMPANY,51.761532,2011,51.761532,0
Saudi Integrated Telecom Company,12.811475,2011,12.811475,0
Chubb Arabia Cooperative Insurance  Company,18.967903,2011,18.967903,0
Weqaya Takaful insurance and reinsurance Company,24.045564,2011,24.045564,0
Mouwasat Medical Services Company.,19.28625,2011,19.28625,0
Saudi Steel Pipe Company,24.179435,2011,24.179435,0
Gulf General Cooperative Insurance Co.,37.550201,2011,37.550201,0
Al-Hassan Ghazi Ibrahim Shaker ,33.808508,2011,33.808508,0
Wataniya Insurance Company,31.377661,2011,31.377661,0
Amana Cooperative Insurance Co.,53.538467,2011,53.538467,0
United Electronics Co.,36.61,2011,36.61,0
Abdullah A. M. Al-Khodari Sons Company,45.837782,2011,45.837782,0
Abdullah A. M. Al-Khodari Sons Company,37.433777,2010,37.433777,0
Amana Cooperative Insurance Co.,25.696165,2010,25.696165,0
Al-Hassan Ghazi Ibrahim Shaker ,34.069473,2010,34.069473,0
Wataniya Insurance Company,29.647173,2010,29.647173,0
Gulf General Cooperative Insurance Co.,34.03536,2010,34.03536,0
Saudi Steel Pipe Company,27.64257,2010,27.64257,0
Mouwasat Medical Services Company.,16.401084,2010,16.401084,0
Weqaya Takaful insurance and reinsurance Company,24.384136,2010,24.384136,0
Chubb Arabia Cooperative Insurance  Company,20.413212,2010,20.413212,0
ALAHLI TAKAFUL COMPANY,55.854578,2010,55.854578,0
Etihad Atheeb Telecommunication  Company,83.988795,2010,83.988795,0
AXA Cooperative Insurance Co.,13.750522,2010,13.750522,0
Arabia Insurance Cooperative Company,25.256144,2010,25.256144,0
Saudi Re for Cooperative Reinsurance Co.,12.313373,2010,12.313373,0
Herfy Food Services Co.,29.670707,2010,29.670707,0
Al Khaleej Training and Education Company,13.38763,2010,13.38763,0
Al Sorayai Trading And Industrial Group Company,35.386839,2010,35.386839,0
Astra Industrial Group,35.774658,2010,35.774658,0
Mobile Telecommunications Company Saudi Arabia ,32.440481,2010,32.440481,0
Gulf Union Cooperative Insurance Company,32.854377,2010,32.854377,0
Saudi Vitrified Clay Pipes Co.,57.263654,2010,57.263654,0
Saudi Arabian Cooperative Insurance Company,18.997429,2010,18.997429,0
SABB Takaful ,22.713654,2010,22.713654,0
Saudi Indian Company for Cooperative Insurance,41.178032,2010,41.178032,0
Al Ahlia for Cooperative Insurance Co.,55.104738,2010,55.104738,0
The Mediterranean and Gulf Insurance and Reinsurance Co.,40.612971,2010,40.612971,0
Walaa Cooperative Insurance Company,14.751244,2010,14.751244,0
Allianz Saudi Fransi Cooperative Insurance Company,30.743935,2010,30.743935,0
Sanad Cooperative Insurance Company,21.410441,2010,21.410441,0
Al-Etihad Cooperative Insurance Co.,18.323253,2010,18.323253,0
Advanced Petrochemical Co.,16.234056,2010,16.234056,0
Saudi Printing and Packaging Company,14.082329,2010,14.082329,0
Malath Cooperative Insurance Company,30.623493,2010,30.623493,0
Solidarity Saudi Takaful Co.,28.040441,2010,28.040441,0
Basic Chemical Industries Co.,29.957429,2010,29.957429,0
Al Sagr Cooperative Insurance Co.,20.441526,2010,20.441526,0
Mohammad Al Mojil Group Company,19.196987,2010,19.196987,0
National Petrochemical Co.,16.719277,2010,16.719277,0
Jabal Omar Development Company,16.381044,2010,16.381044,0
Halwani Bros,37.041767,2010,37.041767,0
Dar Al-Arkan Real Estate Development Company,12.051606,2010,12.051606,0
Fawaz Abdulaziz Alhokair Company.,13.995903,2010,13.995903,0
Middle East Specialized Cables Co.,30.144297,2010,30.144297,0
Abdullah Al Othaim Markets Company,16.948353,2010,16.948353,0
Al-Babtain Power & Telecommunication Co.,35.81767,2010,35.81767,0
AlAbdullatif Industrial Investment Co.,34.266265,2010,34.266265,0
BURUJ Cooperative Insurance Company,15.931428,2010,15.931428,0
Al Jouf Cement Company,11.366888,2010,11.366888,0
Arabian Shield Cooperative Insurance Company,15.324819,2010,15.324819,0
Bupa Arabia for Cooperative Insurance ,7.578795,2010,7.578795,0
Allied Cooperative Insurance Group,23.878152,2010,23.878152,0
Al Rajhi Company for Cooperative Insurance,27.545622,2010,27.545622,0
 Al Alamiya Cooperative Insurance Company,15.913574,2010,15.913574,0
Knowledge Economic City,8.38913,2010,8.38913,0
Kingdom Holding Company,8.817911,2010,8.817911,0
United International Transportation Company Ltd.,14.79004,2010,14.79004,0
Red Sea International Company,26.206064,2010,26.206064,0
Saudi Arabian Mining Company,19.383132,2010,19.383132,0
Emaar The Economic City,8.656425,2010,8.656425,0
United Cooperative Assurance Co.,20.004417,2010,20.004417,0
Alinma Bank,11.56024,2010,11.56024,0
Saudi Paper Manufacturing Co.,64.381927,2010,64.381927,0
Salama Cooperative Insurance Co.,23.008755,2010,23.008755,0
Rabigh Refining and Petrochemical Company,28.476907,2010,28.476907,0
Methanol Chemicals Company,14.9751,2010,14.9751,0
Saudi Kayan Petrochemical Company,18.476506,2010,18.476506,0
Saudi Research and Marketing Group,21.783534,2010,21.783534,0
Saudi International Petrochemical Co.,21.583654,2010,21.583654,0
Aldrees Petroleum & Transport Services Co.,17.541044,2010,17.541044,0
Tihama Advertising & Public Relations Co.,47.442168,2010,47.442168,0
National Agriculture Marketing Co.,28.524698,2010,28.524698,0
Taiba Holding Co.,16.095983,2010,16.095983,0
The National Shipping Company of Saudi Arabia,18.14518,2010,18.14518,0
Tourism Enterprise Co.,26.376907,2010,26.376907,0
Anaam International Holding Group Co.,29.839598,2010,29.839598,0
Saudi Industrial Export Co.,55.953333,2010,55.953333,0
Saudi Automotive Services Co.,9.130923,2010,9.130923,0
Saudi Public Transport Co.,7.766666,2010,7.766666,0
Saudi Real Estate Co.,12.262449,2010,12.262449,0
BATIC Investment and Logistics Co.,9.927108,2010,9.927108,0
Makkah Construction and Development Co.,29.49518,2010,29.49518,0
Jarir Marketing Co.,50.346305,2010,50.346305,0
Fitaihi Holding Group,11.641244,2010,11.641244,0
Dur Hospitality Company,19.673935,2010,19.673935,0
"Aseer Trading, Tourism & Manufacturing Co",14.131124,2010,14.131124,0
Arriyadh Development Co.,10.507028,2010,10.507028,0
AlBaha Investment & Development Co.,24.488835,2010,24.488835,0
Zamil Industrial Investment Co.,43.654497,2010,43.654497,0
Yanbu National Petrochemical Co.,40.191164,2010,40.191164,0
Saudi Industrial Investment Group,20.239759,2010,20.239759,0
Saudi Industrial Services Co.,12.240883,2010,12.240883,0
Savola Group,34.04257,2010,34.04257,0
Saudi Chemical Company,43.092771,2010,43.092771,0
Saudi Industrial Development Co.,8.783534,2010,8.783534,0
Saudi Advanced Industries Co.,11.398313,2010,11.398313,0
Saudi Arabia Refineries Co.,40.542369,2010,40.542369,0
Sahara Petrochemical Co.,18.001124,2010,18.001124,0
Saudi Arabia Fertilizers Co.,83.32012,2010,83.32012,0
Saudia Dairy and Foodstuff Co.,41.704417,2010,41.704417,0
Arabian Pipes Company,22.731204,2010,22.731204,0
Saudi Basic Industries Corp.,92.933734,2010,92.933734,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,20.715261,2010,20.715261,0
Nama Chemicals Co.,54.823253,2010,54.823253,0
National Industrialization Co. - NIC ,21.436265,2010,21.436265,0
National Metal Manufacturing and Casting Co.,20.200763,2010,20.200763,0
National Gypsum Company,33.66506,2010,33.66506,0
The National Company For Glass Industries,24.835903,2010,24.835903,0
National Gas & Industrialization Co.,20.489959,2010,20.489959,0
Wafrah for Industry & Development Co.,17.730522,2010,17.730522,0
Filling and Packing Materials Manufacturing Co.,30.133734,2010,30.133734,0
Saudi Ceramic Co.,54.056706,2010,54.056706,0
Saudi Cable Company,122.324096,2010,122.324096,0
Saudi Arabian Amiantit Co.,19.897791,2010,19.897791,0
Almarai Company,22.433493,2010,22.433493,0
Alujain Corporation,16.495582,2010,16.495582,0
Al Ahsa Development Co.,10.746586,2010,10.746586,0
Yanbu Cement Co.,29.337068,2010,29.337068,0
Yamama Cement Company,33.810883,2010,33.810883,0
Tabuk Cement Co.,18.414457,2010,18.414457,0
Southern Province Cement Co.,67.248995,2010,67.248995,0
Saudi Cement Company,45.30012,2010,45.30012,0
The Qassim Cement Company,68.118473,2010,68.118473,0
Arabian Cement Co.,30.649317,2010,30.649317,0
Eastern Province Cement Co.,45.636144,2010,45.636144,0
The Saudi Investment Bank,12.962811,2010,12.962811,0
Alawwal Bank,9.401807,2010,9.401807,0
Banque Saudi Fransi,26.966987,2010,26.966987,0
Samba Financial Group,26.435622,2010,26.435622,0
Riyad Bank,13.918072,2010,13.918072,0
The Saudi British Bank,22.376987,2010,22.376987,0
Bank Aljazira,9.114738,2010,9.114738,0
Arab National Bank,26.770883,2010,26.770883,0
Al Rajhi Bank,71.966104,2010,71.966104,0
Bank Albilad,9.835983,2010,9.835983,0
Jazan Energy and Development Co.,13.856425,2010,13.856425,0
Al-Jouf Agricultural Development Co.,21.52751,2010,21.52751,0
Ash-Sharqiyah Development Co.,35.379919,2010,35.379919,0
Saudi Fisheries Co.,127.181124,2010,127.181124,0
Tabuk Agricultural Development Co.,14.298473,2010,14.298473,0
AL Gassim Investment Holding Co.,15.113935,2010,15.113935,0
National Agricultural Development Co.,19.32506,2010,19.32506,0
The Company for Cooperative Insurance,35.549879,2010,35.549879,0
Saudi Electricity Company,12.83253,2010,12.83253,0
Saudi Telecom,40.949799,2010,40.949799,0
Etihad Etisalat Co.,46.324698,2010,46.324698,0
Etihad Etisalat Co.,34.27544,2009,34.27544,0
Saudi Telecom,47.2756,2009,47.2756,0
Saudi Electricity Company,9.9384,2009,9.9384,0
The Company for Cooperative Insurance,17.89512,2009,17.89512,0
National Agricultural Development Co.,25.71376,2009,25.71376,0
AL Gassim Investment Holding Co.,17.5632,2009,17.5632,0
Tabuk Agricultural Development Co.,16.5484,2009,16.5484,0
Saudi Fisheries Co.,128.1668,2009,128.1668,0
Ash-Sharqiyah Development Co.,39.3672,2009,39.3672,0
Al-Jouf Agricultural Development Co.,18.86372,2009,18.86372,0
Jazan Energy and Development Co.,11.1412,2009,11.1412,0
Al Rajhi Bank,60.27792,2009,60.27792,0
Bank Albilad,11.1782,2009,11.1782,0
Arab National Bank,26.48848,2009,26.48848,0
Bank Aljazira,10.2746,2009,10.2746,0
Riyad Bank,12.0718,2009,12.0718,0
The Saudi British Bank,24.3892,2009,24.3892,0
Samba Financial Group,21.78052,2009,21.78052,0
Banque Saudi Fransi,25.0292,2009,25.0292,0
Alawwal Bank,10.28076,2009,10.28076,0
The Saudi Investment Bank,11.87176,2009,11.87176,0
Eastern Province Cement Co.,44.825,2009,44.825,0
Arabian Cement Co.,33.58784,2009,33.58784,0
The Qassim Cement Company,58.23192,2009,58.23192,0
Saudi Cement Company,38.93612,2009,38.93612,0
Southern Province Cement Co.,59.0594,2009,59.0594,0
Tabuk Cement Co.,20.2372,2009,20.2372,0
Yamama Cement Company,26.80104,2009,26.80104,0
Yanbu Cement Co.,31.85536,2009,31.85536,0
Al Ahsa Development Co.,11.5474,2009,11.5474,0
Alujain Corporation,16.48,2009,16.48,0
Almarai Company,17.76444,2009,17.76444,0
Saudi Arabian Amiantit Co.,20.9514,2009,20.9514,0
Saudi Cable Company,182.79072,2009,182.79072,0
Saudi Ceramic Co.,45.55168,2009,45.55168,0
Filling and Packing Materials Manufacturing Co.,32.05796,2009,32.05796,0
Wafrah for Industry & Development Co.,18.9076,2009,18.9076,0
National Gas & Industrialization Co.,22.149,2009,22.149,0
The National Company For Glass Industries,26.2086,2009,26.2086,0
National Gypsum Company,41.889,2009,41.889,0
National Metal Manufacturing and Casting Co.,23.06672,2009,23.06672,0
National Industrialization Co. - NIC ,13.43488,2009,13.43488,0
Nama Chemicals Co.,57.35988,2009,57.35988,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,18.6206,2009,18.6206,0
Saudi Basic Industries Corp.,63.4868,2009,63.4868,0
Arabian Pipes Company,26.46688,2009,26.46688,0
Saudia Dairy and Foodstuff Co.,31.6498,2009,31.6498,0
Saudi Arabia Fertilizers Co.,65.8512,2009,65.8512,0
Sahara Petrochemical Co.,13.20004,2009,13.20004,0
Saudi Arabia Refineries Co.,50.602,2009,50.602,0
Saudi Advanced Industries Co.,11.33632,2009,11.33632,0
Saudi Industrial Development Co.,9.659,2009,9.659,0
Saudi Chemical Company,30.7148,2009,30.7148,0
Savola Group,24.29,2009,24.29,0
Saudi Industrial Services Co.,10.58904,2009,10.58904,0
Saudi Industrial Investment Group,17.6034,2009,17.6034,0
Yanbu National Petrochemical Co.,25.8492,2009,25.8492,0
Zamil Industrial Investment Co.,41.607,2009,41.607,0
AlBaha Investment & Development Co.,29.4654,2009,29.4654,0
Arriyadh Development Co.,8.75008,2009,8.75008,0
"Aseer Trading, Tourism & Manufacturing Co",14.2306,2009,14.2306,0
Fitaihi Holding Group,14.44812,2009,14.44812,0
Dur Hospitality Company,19.81092,2009,19.81092,0
Jarir Marketing Co.,42.79132,2009,42.79132,0
Makkah Construction and Development Co.,27.8744,2009,27.8744,0
BATIC Investment and Logistics Co.,12.02076,2009,12.02076,0
Saudi Real Estate Co.,12.10404,2009,12.10404,0
Saudi Public Transport Co.,8.298,2009,8.298,0
Saudi Automotive Services Co.,10.07244,2009,10.07244,0
Saudi Industrial Export Co.,71.87624,2009,71.87624,0
Anaam International Holding Group Co.,30.780564,2009,30.780564,0
Tourism Enterprise Co.,31.958,2009,31.958,0
The National Shipping Company of Saudi Arabia,17.159,2009,17.159,0
Taiba Holding Co.,17.1164,2009,17.1164,0
National Agriculture Marketing Co.,32.2504,2009,32.2504,0
Tihama Advertising & Public Relations Co.,54.8016,2009,54.8016,0
Aldrees Petroleum & Transport Services Co.,13.57,2009,13.57,0
Saudi International Petrochemical Co.,17.82656,2009,17.82656,0
Saudi Research and Marketing Group,29.709,2009,29.709,0
Saudi Kayan Petrochemical Company,13.8708,2009,13.8708,0
Methanol Chemicals Company,14.1798,2009,14.1798,0
Rabigh Refining and Petrochemical Company,28.6624,2009,28.6624,0
Salama Cooperative Insurance Co.,33.00556,2009,33.00556,0
Saudi Paper Manufacturing Co.,68.22884,2009,68.22884,0
Alinma Bank,12.5642,2009,12.5642,0
United Cooperative Assurance Co.,19.12708,2009,19.12708,0
Emaar The Economic City,9.8132,2009,9.8132,0
Saudi Arabian Mining Company,14.7992,2009,14.7992,0
Red Sea International Company,32.38096,2009,32.38096,0
United International Transportation Company Ltd.,14.58216,2009,14.58216,0
Kingdom Holding Company,7.49544,2009,7.49544,0
Al Rajhi Company for Cooperative Insurance,46.163451,2009,46.163451,0
 Al Alamiya Cooperative Insurance Company,19.89647,2009,19.89647,0
Allied Cooperative Insurance Group,34.42452,2009,34.42452,0
Bupa Arabia for Cooperative Insurance ,6.43908,2009,6.43908,0
Arabian Shield Cooperative Insurance Company,17.08632,2009,17.08632,0
AlAbdullatif Industrial Investment Co.,42.63,2009,42.63,0
Al-Babtain Power & Telecommunication Co.,40.08716,2009,40.08716,0
Abdullah Al Othaim Markets Company,11.38304,2009,11.38304,0
Middle East Specialized Cables Co.,47.33188,2009,47.33188,0
Fawaz Abdulaziz Alhokair Company.,10.12644,2009,10.12644,0
Dar Al-Arkan Real Estate Development Company,15.3404,2009,15.3404,0
Halwani Bros,29.9334,2009,29.9334,0
Jabal Omar Development Company,17.002,2009,17.002,0
National Petrochemical Co.,15.513297,2009,15.513297,0
Mohammad Al Mojil Group Company,29.23064,2009,29.23064,0
Al Sagr Cooperative Insurance Co.,25.42164,2009,25.42164,0
Basic Chemical Industries Co.,26.40248,2009,26.40248,0
Malath Cooperative Insurance Company,44.08624,2009,44.08624,0
Saudi Printing and Packaging Company,17.6678,2009,17.6678,0
Advanced Petrochemical Co.,16.26716,2009,16.26716,0
Al-Etihad Cooperative Insurance Co.,21.16736,2009,21.16736,0
Sanad Cooperative Insurance Company,27.775,2009,27.775,0
Allianz Saudi Fransi Cooperative Insurance Company,44.01016,2009,44.01016,0
Al Ahlia for Cooperative Insurance Co.,50.24784,2009,50.24784,0
Walaa Cooperative Insurance Company,18.3964,2009,18.3964,0
The Mediterranean and Gulf Insurance and Reinsurance Co.,34.89672,2009,34.89672,0
Saudi Indian Company for Cooperative Insurance,56.659,2009,56.659,0
SABB Takaful ,35.65392,2009,35.65392,0
Saudi Arabian Cooperative Insurance Company,26.92576,2009,26.92576,0
Saudi Vitrified Clay Pipes Co.,43.3232,2009,43.3232,0
Gulf Union Cooperative Insurance Company,36.8282,2009,36.8282,0
Mobile Telecommunications Company Saudi Arabia ,41.0572,2009,41.0572,0
Astra Industrial Group,28.18768,2009,28.18768,0
Al Khaleej Training and Education Company,14.2006,2009,14.2006,0
Saudi Re for Cooperative Reinsurance Co.,13.93124,2009,13.93124,0
Arabia Insurance Cooperative Company,30.76784,2009,30.76784,0
AXA Cooperative Insurance Co.,20.859029,2009,20.859029,0
ALAHLI TAKAFUL COMPANY,69.77204,2009,69.77204,0
Etihad Atheeb Telecommunication  Company,92.149435,2009,92.149435,0
Chubb Arabia Cooperative Insurance  Company,30.811485,2009,30.811485,0
Weqaya Takaful insurance and reinsurance Company,37.698076,2009,37.698076,0
Mouwasat Medical Services Company.,14.543815,2009,14.543815,0
Saudi Steel Pipe Company,31.855208,2009,31.855208,0
ALAHLI TAKAFUL COMPANY,57.380796,2008,57.380796,0
Arabia Insurance Cooperative Company,32.608942,2008,32.608942,0
Al Khaleej Training and Education Company,18.134462,2008,18.134462,0
Saudi Re for Cooperative Reinsurance Co.,16.19161,2008,16.19161,0
Astra Industrial Group,27.152068,2008,27.152068,0
Mobile Telecommunications Company Saudi Arabia ,75.044896,2008,75.044896,0
Gulf Union Cooperative Insurance Company,42.302191,2008,42.302191,0
Saudi Vitrified Clay Pipes Co.,68.65,2008,68.65,0
Saudi Arabian Cooperative Insurance Company,27.767609,2008,27.767609,0
SABB Takaful ,27.317529,2008,27.317529,0
Saudi Indian Company for Cooperative Insurance,69.877569,2008,69.877569,0
The Mediterranean and Gulf Insurance and Reinsurance Co.,44.700717,2008,44.700717,0
Walaa Cooperative Insurance Company,20.924143,2008,20.924143,0
Al Ahlia for Cooperative Insurance Co.,53.663505,2008,53.663505,0
Allianz Saudi Fransi Cooperative Insurance Company,46.828326,2008,46.828326,0
Sanad Cooperative Insurance Company,31.481474,2008,31.481474,0
Advanced Petrochemical Co.,30.545657,2008,30.545657,0
Al-Etihad Cooperative Insurance Co.,22.165892,2008,22.165892,0
Saudi Printing and Packaging Company,25.485856,2008,25.485856,0
Basic Chemical Industries Co.,38.543939,2008,38.543939,0
Malath Cooperative Insurance Company,139.472749,2008,139.472749,0
Al Sagr Cooperative Insurance Co.,12.536233,2008,12.536233,0
Mohammad Al Mojil Group Company,60.515102,2008,60.515102,0
Jabal Omar Development Company,20.629601,2008,20.629601,0
Dar Al-Arkan Real Estate Development Company,26.546573,2008,26.546573,0
Fawaz Abdulaziz Alhokair Company.,15.479601,2008,15.479601,0
Halwani Bros,24.426363,2008,24.426363,0
Middle East Specialized Cables Co.,100.17231,2008,100.17231,0
Abdullah Al Othaim Markets Company,10.588839,2008,10.588839,0
Al-Babtain Power & Telecommunication Co.,55.007051,2008,55.007051,0
AlAbdullatif Industrial Investment Co.,57.051792,2008,57.051792,0
Bupa Arabia for Cooperative Insurance ,6.242987,2008,6.242987,0
Arabian Shield Cooperative Insurance Company,20.415139,2008,20.415139,0
Allied Cooperative Insurance Group,34.697649,2008,34.697649,0
Kingdom Holding Company,14.292509,2008,14.292509,0
United International Transportation Company Ltd.,22.44498,2008,22.44498,0
Red Sea International Company,42.206693,2008,42.206693,0
Saudi Arabian Mining Company,17.918137,2008,17.918137,0
Emaar The Economic City,18.8249,2008,18.8249,0
United Cooperative Assurance Co.,16.252325,2008,16.252325,0
Alinma Bank,14.932269,2008,14.932269,0
Saudi Paper Manufacturing Co.,75.106573,2008,75.106573,0
Salama Cooperative Insurance Co.,75.905179,2008,75.905179,0
Rabigh Refining and Petrochemical Company,45.09206,2008,45.09206,0
Methanol Chemicals Company,12.201515,2008,12.201515,0
Saudi Kayan Petrochemical Company,21.584462,2008,21.584462,0
Saudi International Petrochemical Co.,30.655458,2008,30.655458,0
Aldrees Petroleum & Transport Services Co.,15.191633,2008,15.191633,0
Saudi Research and Marketing Group,41.388446,2008,41.388446,0
Tihama Advertising & Public Relations Co.,56.828685,2008,56.828685,0
National Agriculture Marketing Co.,28.357968,2008,28.357968,0
Taiba Holding Co.,27.354581,2008,27.354581,0
The National Shipping Company of Saudi Arabia,24.428884,2008,24.428884,0
Tourism Enterprise Co.,26.113147,2008,26.113147,0
Anaam International Holding Group Co.,37.227586,2008,37.227586,0
Saudi Industrial Export Co.,75.625418,2008,75.625418,0
Saudi Automotive Services Co.,12.460278,2008,12.460278,0
Saudi Public Transport Co.,12.735059,2008,12.735059,0
Saudi Real Estate Co.,18.103745,2008,18.103745,0
BATIC Investment and Logistics Co.,15.10996,2008,15.10996,0
Makkah Construction and Development Co.,34.886254,2008,34.886254,0
Jarir Marketing Co.,43.268924,2008,43.268924,0
Dur Hospitality Company,22.805179,2008,22.805179,0
Fitaihi Holding Group,17.542669,2008,17.542669,0
"Aseer Trading, Tourism & Manufacturing Co",28.049402,2008,28.049402,0
Arriyadh Development Co.,14.228326,2008,14.228326,0
AlBaha Investment & Development Co.,30.398446,2008,30.398446,0
Zamil Industrial Investment Co.,66.425338,2008,66.425338,0
Yanbu National Petrochemical Co.,46.450996,2008,46.450996,0
Saudi Industrial Investment Group,29.410199,2008,29.410199,0
Saudi Industrial Services Co.,15.02729,2008,15.02729,0
Savola Group,31.585219,2008,31.585219,0
Saudi Chemical Company,35.406374,2008,35.406374,0
Saudi Industrial Development Co.,15.639043,2008,15.639043,0
Saudi Advanced Industries Co.,17.668366,2008,17.668366,0
Saudi Arabia Refineries Co.,68.810756,2008,68.810756,0
Sahara Petrochemical Co.,24.930039,2008,24.930039,0
Saudi Arabia Fertilizers Co.,108.505179,2008,108.505179,0
Saudia Dairy and Foodstuff Co.,32.475697,2008,32.475697,0
Arabian Pipes Company,71.385697,2008,71.385697,0
Saudi Basic Industries Corp.,123.348645,2008,123.348645,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,26.010318,2008,26.010318,0
Nama Chemicals Co.,106.978924,2008,106.978924,0
National Industrialization Co. - NIC ,23.741035,2008,23.741035,0
